,mean_fit_time,mean_score_time,mean_test_score,param_C,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,std_fit_time,std_score_time,std_test_score,subgenre_level,class1,class2,mfw,token_unit,normalization,repetition,num_topics,optimize_interval,topic_repetition
2,0.0016863346099853516,0.00038228034973144533,0.6956043956043956,100,{'C': 100},3,0.5714285714285714,0.7857142857142857,0.5714285714285714,0.6428571428571429,0.8461538461538461,0.6923076923076923,0.6923076923076923,0.8461538461538461,0.7692307692307693,0.5384615384615384,0.00016106430593490714,4.454281863463113e-06,0.10826267438901374,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,0.0
3,0.001683664321899414,0.00038211345672607423,0.6956043956043956,1000,{'C': 1000},3,0.5714285714285714,0.7857142857142857,0.5714285714285714,0.6428571428571429,0.8461538461538461,0.6923076923076923,0.6923076923076923,0.8461538461538461,0.7692307692307693,0.5384615384615384,0.00015809466766415317,8.132170801013262e-06,0.10826267438901374,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,0.0
0,0.00165250301361084,0.00042684078216552733,0.7901098901098902,1,{'C': 1},1,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.6923076923076923,0.8461538461538461,4.10134636205351e-05,1.3958405027849498e-05,0.059422003668552846,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,1.0
1,0.0016098976135253905,0.0003937959671020508,0.7521978021978022,10,{'C': 10},2,0.7857142857142857,0.8571428571428571,0.9285714285714286,0.6428571428571429,0.7692307692307693,1.0,0.6153846153846154,0.6923076923076923,0.5384615384615384,0.6923076923076923,8.561864462483682e-05,1.1649889068409786e-05,0.1372845932137788,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,1.0
2,0.0016066789627075194,0.0003824710845947266,0.7302197802197801,100,{'C': 100},3,0.7142857142857143,0.7857142857142857,0.9285714285714286,0.6428571428571429,0.7692307692307693,1.0,0.6153846153846154,0.6923076923076923,0.5384615384615384,0.6153846153846154,8.498801048586387e-05,4.817943391738799e-06,0.13754822627494212,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,1.0
3,0.0016233205795288086,0.00038843154907226564,0.7302197802197801,1000,{'C': 1000},3,0.7142857142857143,0.7857142857142857,0.9285714285714286,0.6428571428571429,0.7692307692307693,1.0,0.6153846153846154,0.6923076923076923,0.5384615384615384,0.6153846153846154,9.03363591533523e-05,5.274172489948069e-06,0.13754822627494212,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,1.0
0,0.0015471696853637696,0.0004148960113525391,0.7912087912087913,1,{'C': 1},1,0.6428571428571429,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.7692307692307693,4.7039695638312654e-05,9.410620215925433e-06,0.0710896439104873,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,2.0
1,0.0017678499221801757,0.00042614936828613283,0.7461538461538462,10,{'C': 10},2,0.7142857142857143,0.8571428571428571,0.6428571428571429,0.7857142857142857,0.7692307692307693,0.9230769230769231,0.7692307692307693,0.6923076923076923,0.7692307692307693,0.5384615384615384,0.00017623495773554971,4.943587247000694e-05,0.10222733828182623,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,2.0
2,0.0017863988876342773,0.00038874149322509766,0.7098901098901098,100,{'C': 100},3,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.8461538461538461,0.9230769230769231,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.5384615384615384,0.00014436444990692266,1.0113698140100929e-05,0.1242487386822204,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,2.0
3,0.0017948627471923828,0.000388646125793457,0.7098901098901098,1000,{'C': 1000},3,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.8461538461538461,0.9230769230769231,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.5384615384615384,0.0001389419858166586,1.3270494622977725e-05,0.1242487386822204,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,2.0
0,0.0015607595443725586,0.00042161941528320315,0.7994505494505495,1,{'C': 1},1,0.6428571428571429,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.7692307692307693,2.333411537501099e-05,1.7261636849422416e-05,0.07902352068618493,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,3.0
1,0.0016936063766479492,0.0003949880599975586,0.739010989010989,10,{'C': 10},2,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.7142857142857143,0.9230769230769231,0.9230769230769231,0.6923076923076923,0.7692307692307693,0.6153846153846154,0.5384615384615384,0.00016672276431201934,5.982406284176405e-06,0.11418132383712712,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,3.0
2,0.0018093109130859375,0.0003917217254638672,0.7252747252747254,100,{'C': 100},3,0.6428571428571429,0.7857142857142857,0.7142857142857143,0.5714285714285714,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.6153846153846154,0.5384615384615384,0.00021055410883449966,1.174414200884273e-05,0.12779893790783525,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,3.0
3,0.0018290996551513672,0.0004191398620605469,0.7252747252747254,1000,{'C': 1000},3,0.6428571428571429,0.7857142857142857,0.7142857142857143,0.5714285714285714,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.6153846153846154,0.5384615384615384,0.00019035079553891433,3.746632476504881e-05,0.12779893790783525,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,3.0
0,0.0015820503234863282,0.000426793098449707,0.8203296703296703,1,{'C': 1},1,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.6923076923076923,0.6923076923076923,4.6133742467302124e-05,1.4173959462534284e-05,0.09101827049853972,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,4.0
1,0.0016247987747192382,0.0004052877426147461,0.7461538461538462,10,{'C': 10},2,0.9285714285714286,0.7857142857142857,0.5714285714285714,0.7142857142857143,0.9230769230769231,0.9230769230769231,0.5384615384615384,0.8461538461538461,0.6153846153846154,0.6153846153846154,8.066997175777923e-05,1.6935256166589812e-05,0.14708043058552858,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,4.0
2,0.0017450332641601562,0.0003870725631713867,0.7313186813186813,100,{'C': 100},3,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.6428571428571429,0.8461538461538461,0.9230769230769231,0.5384615384615384,0.7692307692307693,0.7692307692307693,0.5384615384615384,0.00010548704948744175,3.7215452443085886e-06,0.1386630750264829,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,4.0
3,0.0017480134963989257,0.00038721561431884763,0.7313186813186813,1000,{'C': 1000},3,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.6428571428571429,0.8461538461538461,0.9230769230769231,0.5384615384615384,0.7692307692307693,0.7692307692307693,0.5384615384615384,0.0001097483502552081,4.021365965901546e-06,0.1386630750264829,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,4.0
0,0.00147552490234375,0.00041205883026123046,0.8269230769230769,1,{'C': 1},1,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.9230769230769231,0.9230769230769231,0.6153846153846154,0.7692307692307693,0.8461538461538461,0.6923076923076923,2.842681425676279e-05,1.3183512655699739e-05,0.10408426680949846,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,0.0
1,0.0013864994049072265,0.00038874149322509766,0.7829670329670331,10,{'C': 10},4,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.6923076923076923,8.255221869513168e-05,2.0102306008327183e-05,0.053567906336731204,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,0.0
2,0.001449918746948242,0.00037696361541748045,0.784065934065934,100,{'C': 100},2,0.6428571428571429,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.7692307692307693,8.432364630951746e-05,3.163788492804107e-06,0.06760921473556515,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,0.0
3,0.001444387435913086,0.0003776073455810547,0.784065934065934,1000,{'C': 1000},2,0.6428571428571429,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.7692307692307693,9.070119621939269e-05,5.084300656053008e-06,0.06760921473556515,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,0.0
0,0.0015377283096313476,0.0004176616668701172,0.8510989010989011,1,{'C': 1},1,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.7692307692307693,1.0,3.6775252412057394e-05,1.293398268015709e-05,0.06722410149103983,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,1.0
1,0.001495504379272461,0.0003846883773803711,0.7994505494505494,10,{'C': 10},2,0.7142857142857143,0.9285714285714286,0.7857142857142857,0.6428571428571429,0.7692307692307693,0.9230769230769231,0.6923076923076923,0.8461538461538461,0.8461538461538461,0.8461538461538461,8.219663000397828e-05,5.373946310881186e-06,0.0910249039997874,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,1.0
2,0.0015156984329223633,0.0003810405731201172,0.7917582417582417,100,{'C': 100},3,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.6923076923076923,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.8461538461538461,1.0,0.00013750023617857193,7.066044536413518e-06,0.09802573540327301,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,1.0
3,0.0015207767486572266,0.0003810405731201172,0.7917582417582417,1000,{'C': 1000},3,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.6923076923076923,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.8461538461538461,1.0,0.0001467026230811292,7.3049522852495155e-06,0.09802573540327301,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,1.0
0,0.0015169143676757812,0.0004172563552856445,0.8346153846153845,1,{'C': 1},1,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.7692307692307693,0.8461538461538461,0.6923076923076923,1.0,0.8461538461538461,0.6923076923076923,4.3553691055302976e-05,1.5621584845243657e-05,0.09096518507398321,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,2.0
1,0.0016292810440063476,0.0004186153411865234,0.7978021978021979,10,{'C': 10},4,0.8571428571428571,0.9285714285714286,0.7142857142857143,0.7857142857142857,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.7692307692307693,9.585091404153999e-05,3.883659359825377e-05,0.06782098516136031,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,2.0
2,0.0015621185302734375,0.0003838539123535156,0.8131868131868132,100,{'C': 100},2,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.00011334816440656941,4.292858767147361e-06,0.04963336171708226,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,2.0
3,0.0015746593475341798,0.0003873109817504883,0.8131868131868132,1000,{'C': 1000},2,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.00010502765713939216,3.530286048641407e-06,0.04963336171708226,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,2.0
0,0.0015355587005615235,0.0004128932952880859,0.8582417582417582,1,{'C': 1},1,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.7692307692307693,3.494295751007179e-05,8.749539575599496e-06,0.05193979032130319,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,3.0
1,0.0015131235122680664,0.00039670467376708987,0.7840659340659342,10,{'C': 10},2,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.6923076923076923,6.197509705192676e-05,9.985412990435334e-06,0.09999547145886721,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,3.0
2,0.0016986370086669923,0.00040237903594970704,0.7763736263736265,100,{'C': 100},3,0.6428571428571429,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.6923076923076923,0.00011336958620391166,1.5080064652670993e-05,0.08071688518319504,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,3.0
3,0.001647806167602539,0.00039064884185791016,0.7763736263736265,1000,{'C': 1000},3,0.6428571428571429,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.6923076923076923,0.00010524700240032196,1.025213751588307e-05,0.08071688518319504,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,3.0
0,0.001540970802307129,0.00040929317474365235,0.8582417582417582,1,{'C': 1},1,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.8571428571428571,0.9230769230769231,0.9230769230769231,0.7692307692307693,1.0,0.8461538461538461,0.6923076923076923,2.854420075982977e-05,8.201079296671668e-06,0.08620597212068215,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,4.0
1,0.0016115427017211914,0.0003885030746459961,0.8445054945054947,10,{'C': 10},2,0.7142857142857143,0.9285714285714286,0.6428571428571429,0.9285714285714286,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.000107193907911158,6.087148970118746e-06,0.10381707831813235,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,4.0
2,0.0016961097717285156,0.0003816127777099609,0.8071428571428572,100,{'C': 100},3,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.8461538461538461,0.9230769230769231,0.6153846153846154,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.0001426245766638313,4.328725516047045e-06,0.10012822355377518,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,4.0
3,0.0016817331314086914,0.000379180908203125,0.8071428571428572,1000,{'C': 1000},3,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.8461538461538461,0.9230769230769231,0.6153846153846154,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.0001388522888180779,3.995485671713681e-06,0.10012822355377518,subgenre-theme,novela histórica,other,,,,8,100.0,100.0,4.0
0,0.0015598535537719727,0.00042085647583007814,0.8115384615384615,1,{'C': 1},1,0.8571428571428571,0.8571428571428571,1.0,0.7857142857142857,0.7692307692307693,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.7692307692307693,0.7692307692307693,4.03607164682772e-05,1.582093666237646e-05,0.09920740114028559,subgenre-theme,novela histórica,other,,,,9,100.0,100.0,0.0
1,0.0016736745834350585,0.0004078388214111328,0.7686813186813187,10,{'C': 10},2,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.7692307692307693,1.0,0.7692307692307693,0.6923076923076923,0.6923076923076923,0.6923076923076923,7.023331006777203e-05,3.637851901332392e-05,0.09221770862651904,subgenre-theme,novela histórica,other,,,,9,100.0,100.0,0.0
2,0.0018492698669433593,0.0003838300704956055,0.7258241758241758,100,{'C': 100},3,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.6428571428571429,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.00022656783973928587,5.996073214635764e-06,0.12198420932728249,subgenre-theme,novela histórica,other,,,,9,100.0,100.0,0.0
3,0.0018517255783081054,0.00038797855377197265,0.7258241758241758,1000,{'C': 1000},3,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.6428571428571429,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.00021158090184787167,1.435986610987915e-05,0.12198420932728249,subgenre-theme,novela histórica,other,,,,9,100.0,100.0,0.0
0,0.0016037940979003907,0.0004265069961547852,0.7615384615384615,1,{'C': 1},1,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.6923076923076923,0.9230769230769231,0.7692307692307693,0.6923076923076923,0.7692307692307693,0.7692307692307693,2.7943389804864778e-05,1.4214007007975665e-05,0.09618366884454478,subgenre-theme,novela histórica,other,,,,9,100.0,100.0,1.0
1,0.0016210556030273437,0.00039501190185546874,0.7318681318681318,10,{'C': 10},2,0.8571428571428571,0.7142857142857143,0.7857142857142857,0.5,0.6153846153846154,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.6153846153846154,0.7692307692307693,5.5942042791133674e-05,1.1523191950240744e-05,0.1134532232272175,subgenre-theme,novela histórica,other,,,,9,100.0,100.0,1.0
2,0.0017354488372802734,0.0003850221633911133,0.7082417582417583,100,{'C': 100},3,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.5714285714285714,0.5384615384615384,0.8461538461538461,0.6923076923076923,0.6923076923076923,0.6153846153846154,0.7692307692307693,0.00012395303738423207,4.585391172236484e-06,0.0987009574427764,subgenre-theme,novela histórica,other,,,,9,100.0,100.0,1.0
