,mean_fit_time,mean_score_time,mean_test_score,param_max_features,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,std_fit_time,std_score_time,std_test_score,subgenre_level,class1,class2,mfw,token_unit,normalization,repetition,num_topics,optimize_interval,topic_repetition
0,0.17326927185058594,0.008973169326782226,0.8060439560439561,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6428571428571429,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.6923076923076923,0.6923076923076923,0.0009301355980417964,6.1042122145352e-05,0.09523263579731096,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,9,,,
1,0.14053266048431395,0.008926153182983398,0.782967032967033,log2,{'max_features': 'log2'},2,0.9285714285714286,0.7857142857142857,0.8571428571428571,0.6428571428571429,0.6923076923076923,1.0,0.9230769230769231,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.0010003644467189198,8.053375875450715e-05,0.1287696884094282,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,9,,,
0,0.17245147228240967,0.008930230140686035,0.7917582417582417,sqrt,{'max_features': 'sqrt'},2,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.6923076923076923,0.9230769230769231,0.9230769230769231,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.0011027537631743258,4.968101454542612e-05,0.08605349897258371,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,0,,,
1,0.140268874168396,0.008929562568664551,0.8120879120879121,log2,{'max_features': 'log2'},1,0.8571428571428571,0.7857142857142857,1.0,0.7857142857142857,0.6153846153846154,0.9230769230769231,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.0007596055520577716,4.245043303048571e-05,0.10404220113006263,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,0,,,
0,0.1723792314529419,0.008954071998596191,0.7906593406593407,sqrt,{'max_features': 'sqrt'},2,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.6923076923076923,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.7692307692307693,0.0021222667270816365,7.362313607011662e-05,0.07454932420163458,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,1,,,
1,0.14001743793487548,0.009023094177246093,0.8357142857142856,log2,{'max_features': 'log2'},1,0.8571428571428571,0.7142857142857143,0.9285714285714286,0.8571428571428571,0.7692307692307693,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.0005850737626065446,0.00017873422753553515,0.06409759269053066,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,1,,,
0,0.17177269458770753,0.008939886093139648,0.843956043956044,sqrt,{'max_features': 'sqrt'},1,0.7857142857142857,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.8461538461538461,1.0,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.0009498049168389894,8.24916707216742e-05,0.07689167333861935,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,2,,,
1,0.1399817943572998,0.00896890163421631,0.8203296703296703,log2,{'max_features': 'log2'},2,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.7692307692307693,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.0004452367964056292,0.00013304675533669296,0.07797746756991608,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,2,,,
0,0.1729403018951416,0.008968305587768555,0.8428571428571429,sqrt,{'max_features': 'sqrt'},1,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.7142857142857143,1.0,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.5384615384615384,0.0011675252547830434,0.00010569113628751585,0.1292599204618252,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,3,,,
1,0.14117650985717772,0.009034681320190429,0.7978021978021979,log2,{'max_features': 'log2'},2,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.6428571428571429,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.0012562312163932915,0.00014067378270050184,0.08148927754488972,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,3,,,
0,0.17224569320678712,0.008987712860107421,0.8285714285714285,sqrt,{'max_features': 'sqrt'},2,0.7857142857142857,0.6428571428571429,0.9285714285714286,0.9285714285714286,0.6923076923076923,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.0011649122201070079,0.0002131908965150767,0.09843602495190636,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,4,,,
1,0.14061250686645507,0.008996176719665527,0.8285714285714286,log2,{'max_features': 'log2'},1,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.0007878777868686855,0.00012527497954870426,0.056931137788960966,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,4,,,
0,0.1727292537689209,0.008943724632263183,0.7994505494505495,sqrt,{'max_features': 'sqrt'},1,0.7857142857142857,0.7142857142857143,0.9285714285714286,0.6428571428571429,0.9230769230769231,0.6923076923076923,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.6923076923076923,0.0007210585918503134,8.49802248264514e-05,0.10321045031146776,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,5,,,
1,0.14083871841430665,0.008976244926452636,0.7835164835164835,log2,{'max_features': 'log2'},2,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.6428571428571429,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.6153846153846154,0.8461538461538461,0.0008333381005210632,6.537030932213473e-05,0.0843079902365566,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,5,,,
0,0.17275385856628417,0.008917617797851562,0.8120879120879121,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.7857142857142857,1.0,0.7857142857142857,0.6153846153846154,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.001870105707248349,0.00010560774038819028,0.09196692726552823,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,6,,,
1,0.14160075187683105,0.009022831916809082,0.7906593406593407,log2,{'max_features': 'log2'},2,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.6923076923076923,0.0012399266143065253,8.324498298440086e-05,0.05791167087032105,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,6,,,
0,0.17235512733459474,0.008936524391174316,0.8582417582417582,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.8461538461538461,1.0,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.0012857826870284266,0.00012270791876176058,0.07116604333491067,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,7,,,
1,0.14036715030670166,0.00893871784210205,0.7681318681318682,log2,{'max_features': 'log2'},2,0.7857142857142857,0.7857142857142857,0.9285714285714286,0.6428571428571429,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.5384615384615384,0.6923076923076923,0.7692307692307693,0.001089079405221619,6.685896763271957e-05,0.11430156272191304,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,7,,,
0,0.17207036018371583,0.009180307388305664,0.8208791208791208,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.6923076923076923,0.8461538461538461,0.8461538461538461,0.0012754042108146222,0.00036939825560278525,0.06054935083057544,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,8,,,
1,0.14027318954467774,0.008933401107788086,0.8521978021978022,log2,{'max_features': 'log2'},1,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.0007980710011871844,4.1008716399489506e-05,0.06218508393246697,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,8,,,
0,0.17312428951263428,0.009008955955505372,0.8192307692307693,sqrt,{'max_features': 'sqrt'},1,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.6153846153846154,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.8461538461538461,0.0017031209355755379,0.00027388444766422585,0.11591844069486464,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,9,,,
1,0.14042699337005615,0.008907032012939454,0.7840659340659341,log2,{'max_features': 'log2'},2,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.6153846153846154,1.0,0.9230769230769231,0.6923076923076923,0.6923076923076923,0.8461538461538461,0.0011941535365421778,8.918657477639305e-05,0.11409668433042316,subgenre-theme,novela histórica,other,1000.0,3gram_words,zscore,9,,,
0,0.18322954177856446,0.00901496410369873,0.75989010989011,sqrt,{'max_features': 'sqrt'},2,0.7857142857142857,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.9230769230769231,0.6153846153846154,0.9230769230769231,0.46153846153846156,0.6153846153846154,0.8461538461538461,0.0013394816569953932,0.00016052931143020706,0.15612615850613523,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,0,,,
1,0.14303069114685057,0.008855271339416503,0.7752747252747254,log2,{'max_features': 'log2'},1,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.9230769230769231,0.6923076923076923,0.9230769230769231,0.5384615384615384,0.5384615384615384,0.9230769230769231,0.0008592097765409755,7.205402737808843e-05,0.1420613932061811,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,0,,,
0,0.183543062210083,0.008985638618469238,0.8060439560439561,sqrt,{'max_features': 'sqrt'},2,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.8461538461538461,0.0010754601281182821,0.00019165369833391353,0.06827572547433836,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,1,,,
1,0.14329168796539307,0.008925962448120116,0.8137362637362638,log2,{'max_features': 'log2'},1,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.8461538461538461,0.0011352289788271908,0.00012672241517941234,0.09043261693399529,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,1,,,
0,0.18311004638671874,0.009006977081298828,0.8434065934065934,sqrt,{'max_features': 'sqrt'},1,0.7142857142857143,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.6923076923076923,0.0013477874472583487,0.00019927543433479893,0.09049268731868465,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,2,,,
1,0.14309413433074952,0.00892965793609619,0.8351648351648352,log2,{'max_features': 'log2'},2,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.6153846153846154,0.0008168768672983639,0.00011863992381379131,0.08880045648719527,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,2,,,
0,0.18416051864624022,0.008965396881103515,0.7994505494505495,sqrt,{'max_features': 'sqrt'},1,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.0008451908418200563,0.0001074631221311864,0.05495878949218737,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,3,,,
1,0.1433323621749878,0.008944201469421386,0.7983516483516484,log2,{'max_features': 'log2'},2,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.7142857142857143,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.5384615384615384,0.8461538461538461,0.8461538461538461,0.0009767647637721536,0.00010449954861018635,0.10730615901179444,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,3,,,
0,0.18355388641357423,0.008917546272277832,0.7532967032967033,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.6428571428571429,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.001020860536133328,7.360012430040321e-05,0.08309065820524325,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,4,,,
1,0.1443603515625,0.00902106761932373,0.760989010989011,log2,{'max_features': 'log2'},1,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.9230769230769231,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.5384615384615384,0.001139204088233594,0.0001374097283596009,0.10105260526236001,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,4,,,
0,0.18335702419281005,0.009074258804321288,0.7917582417582418,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,0.8571428571428571,0.6428571428571429,0.7142857142857143,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.6923076923076923,0.0014182948655836352,0.00023523986393258534,0.08413772701130946,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,5,,,
1,0.14359056949615479,0.009026312828063964,0.8065934065934066,log2,{'max_features': 'log2'},1,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.7142857142857143,1.0,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.8461538461538461,0.6923076923076923,0.0011628659963612126,0.0003639702503009686,0.0895385262748799,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,5,,,
0,0.18893325328826904,0.00897066593170166,0.7983516483516483,sqrt,{'max_features': 'sqrt'},1,0.7857142857142857,1.0,0.7857142857142857,0.6428571428571429,0.7692307692307693,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.6153846153846154,0.8461538461538461,0.014626452867568706,0.00018862833761382398,0.10975403663163175,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,6,,,
1,0.14410440921783446,0.00892484188079834,0.7758241758241758,log2,{'max_features': 'log2'},2,0.9285714285714286,0.8571428571428571,0.7142857142857143,0.6428571428571429,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.6153846153846154,0.8461538461538461,0.0012394191430625508,7.733250960350505e-05,0.09336780060638497,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,6,,,
0,0.18444063663482665,0.00900280475616455,0.782967032967033,sqrt,{'max_features': 'sqrt'},2,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6153846153846154,0.6923076923076923,0.0017667884911806155,0.00025051370304931295,0.0811347042681884,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,7,,,
1,0.1438444137573242,0.00892484188079834,0.8197802197802198,log2,{'max_features': 'log2'},1,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.6923076923076923,0.0008390069975863548,5.410066402547865e-05,0.06392544866922631,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,7,,,
0,0.18360249996185302,0.008952116966247559,0.7824175824175825,sqrt,{'max_features': 'sqrt'},2,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.0014207611949618728,0.00010171392900466694,0.09376788562633774,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,8,,,
1,0.14454891681671142,0.0089768648147583,0.7983516483516484,log2,{'max_features': 'log2'},1,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.6923076923076923,0.6923076923076923,0.7692307692307693,0.0015728580944096714,0.0001308024406270053,0.06884814902873578,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,8,,,
0,0.18399817943573,0.00906045436859131,0.7972527472527472,sqrt,{'max_features': 'sqrt'},2,0.7857142857142857,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.5384615384615384,0.7692307692307693,0.0009177198089056974,0.00022855412471958395,0.09839461275325218,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,9,,,
1,0.14344024658203125,0.008941960334777833,0.804945054945055,log2,{'max_features': 'log2'},1,0.7142857142857143,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.7692307692307693,1.0,0.7692307692307693,0.6923076923076923,0.6153846153846154,0.8461538461538461,0.0007056459666176638,3.018911180729396e-05,0.10948414021813584,subgenre-theme,novela histórica,other,1000.0,3gram_chars,tfidf,9,,,
