,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,idno,y_true,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
2623,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0117,other,other,other,other,other,other,other,other,other,other,other
2624,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0124,other,other,other,other,other,other,other,other,other,other,other
2625,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0125,other,other,other,other,other,other,other,other,other,other,other
2626,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0127,other,other,other,other,other,other,other,other,other,other,other
2627,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0131,other,other,other,other,other,other,other,other,other,other,other
2628,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0135,other,other,other,other,other,other,other,other,other,other,other
2629,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0136,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2630,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0138,other,other,other,other,other,other,other,other,other,other,other
2631,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0140,other,other,other,other,other,other,other,other,other,other,other
2632,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0146,other,other,other,other,other,other,other,other,other,other,other
2633,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0151,other,other,other,other,other,other,other,other,other,other,other
2634,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0155,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2635,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0158,other,other,other,other,other,other,other,other,other,other,other
2636,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0159,other,other,other,other,other,other,other,other,other,other,other
2637,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0163,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2638,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0164,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2639,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0169,other,other,other,other,other,other,other,novela naturalista,other,other,other
2640,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0177,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2641,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0178,other,other,other,other,other,other,other,other,other,other,other
2642,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0179,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2643,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0188,other,other,other,other,other,other,other,other,other,other,other
2644,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0189,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2645,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0190,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2646,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0191,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2647,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0192,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2648,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0193,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2649,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0194,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2650,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0197,other,other,other,other,other,other,other,other,other,other,other
2651,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0198,other,other,other,other,other,other,other,other,other,other,other
2652,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0205,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2653,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0206,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,other,novela naturalista
2654,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0208,other,other,other,other,other,other,other,other,other,other,other
2655,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0216,other,other,other,other,other,other,other,other,other,other,other
2656,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0217,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2657,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0220,other,other,other,other,other,other,other,other,other,other,other
2658,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0223,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2659,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0229,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2660,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0234,other,other,other,other,other,other,other,other,other,other,other
2661,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0237,other,other,other,other,other,other,other,other,other,other,other
2662,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0238,other,other,other,other,other,other,other,other,other,other,other
2663,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0240,other,other,other,other,other,other,other,other,other,other,novela naturalista
2664,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0244,other,other,other,other,other,other,other,other,other,other,novela naturalista
2665,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0248,other,other,other,other,other,other,other,other,other,other,other
2666,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0249,other,other,other,other,other,other,other,other,other,other,other
2667,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0254,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2668,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0255,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2669,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0256,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2670,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,3,nh0001,other,novela naturalista,other,other,other,other,other,other,other,other,other
2671,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,3,nh0008,other,novela naturalista,other,other,other,other,other,other,other,other,other
2672,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,3,nh0011,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2673,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,3,nh0012,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2674,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,3,nh0013,novela naturalista,other,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
